cso15,cso18,CSOspills,Riverflow,Time
169.5414,188.2263,357.7677,7.64,2010/12/10 4:15
356.7198,251.96595,608.68575,8.64,2010/12/10 5:15
438.585,269.93295,708.51795,9.64,2010/12/10 6:15
495.41925,289.28625,784.7055,10.64,2010/12/10 7:15
607.78845,367.04775,974.8362,11.64,2010/12/10 8:15
654.93015,438.17685,1093.107,12.64,2010/12/10 9:15
674.56275,471.90585,1146.4686,12.64,2010/12/10 10:15
676.88895,488.1624,1165.05135,12.64,2010/12/10 11:15
678.258,488.733,1166.991,12.64,2010/12/10 12:15
675.42825,465.32655,1140.7548,12.64,2010/12/10 13:15
671.49225,445.0827,1116.57495,12.64,2010/12/10 14:15
608.61075,356.3241,964.93485,12.64,2010/12/10 15:15
142.03845,246.16785,388.2063,12.04,2010/12/10 16:15
0,176.199,176.199,11.64,2010/12/10 17:15
0,16.93785,16.93785,11.34,2010/12/10 18:15
0,1.5345,1.5345,1.34306,2010/12/27 4:45
0,0.5859,0.5859,1.328719,2010/12/27 5:45
14.2128,23.3187,37.5315,1.358971,2010/12/27 6:45
47.1555,54.5058,101.6613,2.576,2010/12/27 7:45
42.9378,78.75135,121.68915,2.576,2010/12/27 8:45
179.7717,147.61305,327.38475,3.576,2010/12/27 9:45
0,0.2892,0.2892,2.576,2010/12/27 10:45
24.5196,10.4754,34.995,5.628,2011/1/13 5:15
207.55215,149.20965,356.7618,6.931,2011/1/14 4:30
200.99595,52.83225,253.8282,6.531,2011/1/14 5:30
0,0.8463,0.8463,1.447026,2011/2/3 3:15
54.051,43.07385,97.12485,6.579,2011/2/3 16:15
207.27825,151.4172,358.69545,8.279,2011/2/3 17:15
0.73845,3.43545,4.1739,7.279,2011/2/3 18:15
215.265,127.7961,343.0611,8.579,2011/2/3 19:15
12.0699,11.9721,24.042,9.2,2011/2/4 18:15
16.6116,7.5036,24.1152,9.2,2011/2/4 19:15
0,5.6082,5.6082,9.98,2011/2/7 3:15
70.7553,108.8337,179.589,11.48,2011/2/7 4:15
425.3487,275.5419,700.8906,13.48,2011/2/7 5:15
385.28085,233.90655,619.1874,14.48,2011/2/7 6:15
348.60285,206.1669,554.76975,14.48,2011/2/7 7:15
0,1.18575,1.18575,13.48,2011/2/7 8:15
67.77975,72.8466,140.62635,13.48,2011/2/7 9:15
403.58295,231.4761,635.05905,14.48,2011/2/7 10:15
0,2.2248,2.2248,13.48,2011/2/7 11:15
6.6573,16.3161,22.9734,12.48,2011/2/7 13:15
360.2766,249.82065,610.09725,14.48,2011/2/7 14:15
223.512,108.95745,332.46945,14.48,2011/2/7 15:15
5.81415,12.2439,18.05805,1.997,2011/2/17 23:45
170.65695,76.6659,247.32285,3.156,2011/2/18 0:45
0,1.4349,1.4349,1.514,2011/3/10 15:00
109.31205,104.76705,214.0791,3.209,2011/3/12 13:15
476.07825,235.1169,711.19515,3.609,2011/3/12 14:15
7.0248,19.82055,26.84535,2.609,2011/3/12 15:15
5.9856,17.20125,23.18685,6.894,2011/3/14 0:15
159.7242,140.89485,300.61905,7.078,2011/3/14 1:15
0,8.6103,8.6103,7.078,2011/3/14 2:15
0,2.0106,2.0106,7.078,2011/3/14 3:15
25.5069,64.4556,89.9625,7.278,2011/3/14 4:15
0,1.49565,1.49565,7.078,2011/3/14 10:15
36.2613,14.22435,50.48565,7.178,2011/3/14 11:15
0,5.8986,5.8986,7.078,2011/3/14 15:15
0,0.15,0.15,1.022,2011/4/4 10:15
0,0.5217,0.5217,1.022,2011/4/4 11:15
28.6185,12.0636,40.6821,2.011,2011/4/5 3:00
10.76985,21.14745,31.9173,0.574,2011/5/6 23:00
297.80085,121.51185,419.3127,1.637,2011/5/7 0:00
0,0.5967,0.5967,1.037,2011/5/7 1:00
1.5015,0.5085,2.01,0.472,2011/5/12 11:45
0,0.3,0.3,0.471,2011/5/12 12:45
0,10.9371,10.9371,0.92,2011/5/23 7:00
0,2.5776,2.5776,0.72,2011/5/23 8:00
44.9346,35.3016,80.2362,1.12,2011/5/23 10:00
20.2623,5.1936,25.4559,0.477,2011/6/7 14:30
6.3552,0,6.3552,0.457,2011/6/7 15:30
13.7175,3.4299,17.1474,0.475,2011/6/8 15:15
0,7.2423,7.2423,0.465,2011/6/8 17:15
87.3051,18.9387,106.2438,0.565,2011/6/8 18:15
67.0206,15.0378,82.0584,0.507,2011/6/10 15:00
22.1973,16.3626,38.5599,0.553,2011/6/18 7:00
0,0.9309,0.9309,0.301144,2011/6/21 13:15
412.6161,274.17585,686.79195,4.212,2011/6/21 14:15
309.525,133.0227,442.5477,3.912,2011/6/21 15:15
107.2947,112.83825,220.13295,3.812,2011/6/21 16:15
67.251,68.1855,135.4365,3.012,2011/6/21 17:15
582.9384,365.6586,948.597,4.412,2011/6/21 18:15
342.4056,157.5582,499.9638,3.812,2011/6/21 19:15
183.62025,137.46735,321.0876,3.912,2011/6/21 20:15
269.14245,217.78755,486.93,4.012,2011/6/21 21:15
151.7055,43.7736,195.4791,3.412,2011/6/21 22:15
201.7878,144.924,346.7118,3.612,2011/6/21 23:15
323.8341,194.62335,518.45745,3.912,2011/6/22 0:15
142.9182,38.15985,181.07805,3.012,2011/6/22 1:15
0,1.0635,1.0635,2.012,2011/6/22 2:15
0,0.16635,0.16635,0.74,2011/7/8 11:15
47.13,31.22145,78.35145,1.74,2011/7/8 12:15
410.8152,371.58195,782.39715,2.74,2011/7/8 13:15
415.48215,324.19095,739.6731,3.74,2011/7/8 14:15
239.85165,157.431,397.28265,3.04,2011/7/8 15:15
487.69305,354.2451,841.93815,3.44,2011/7/8 17:15
60.31275,38.1714,98.48415,2.84,2011/7/8 18:15
14.79105,4.0944,18.88545,1.94,2011/7/9 12:15
7.1982,1.3341,8.5323,1.74,2011/7/9 13:15
3.50895,4.35705,7.866,1.74,2011/7/9 14:15
114.1662,116.9715,231.1377,2.74,2011/7/9 15:15
181.2723,44.59095,225.86325,2.64,2011/7/9 16:15
30.1761,28.5351,58.7112,1.64,2011/7/9 17:15
33.6021,8.7204,42.3225,1.221,2011/7/10 14:45
5.28945,15.7146,21.00405,1.121,2011/7/10 17:45
154.12395,41.2986,195.42255,1.421,2011/7/10 18:45
0,2.0178,2.0178,4.748,2011/7/16 4:45
107.8326,91.68405,199.51665,7.048,2011/7/16 7:45
14.7156,1.31475,16.03035,6.748,2011/7/16 8:45
0,0.7074,0.7074,4.748,2011/7/16 10:45
188.7741,103.0212,291.7953,8.248,2011/7/16 11:45
16.05225,34.0749,50.12715,7.748,2011/7/16 16:45
248.33205,88.9821,337.31415,8.748,2011/7/16 17:45
160.4922,109.7883,270.2805,8.048,2011/7/16 19:45
100.8666,40.41345,141.28005,7.748,2011/7/16 20:45
332.75655,210.9849,543.74145,8.948,2011/7/16 21:45
51.90045,34.18755,86.088,7.748,2011/7/16 22:45
214.59915,147.5214,362.12055,4.587,2011/7/17 1:45
155.96925,41.6238,197.59305,4.087,2011/7/17 2:45
31.161,11.1282,42.2892,3.787,2011/7/17 9:45
0,1.2684,1.2684,3.587,2011/7/20 6:30
96.1473,83.68485,179.83215,4.087,2011/7/28 13:15
147.627,33.48105,181.10805,4.187,2011/7/28 14:15
12.2493,5.0631,17.3124,1.122,2011/8/2 5:30
3.3279,0,3.3279,0.922,2011/8/2 6:30
0,0.831,0.831,0.160813,2011/8/6 17:00
0,2.1195,2.1195,0.360813,2011/8/6 18:00
58.5498,60.14925,118.69905,2.041,2011/8/6 19:00
141.5208,92.70525,234.22605,2.241,2011/8/6 20:00
0,1.4091,1.4091,2.041,2011/8/6 22:00
52.87545,54.26115,107.1366,4.761,2011/8/7 5:00
86.23635,94.77135,181.0077,5.861,2011/8/7 6:00
0,0.4236,0.4236,5.761,2011/8/7 7:00
0,0.15,0.15,5.761,2011/8/7 8:00
0,2.85255,2.85255,6.393,2011/8/10 10:00
84.0456,65.80215,149.84775,8.993,2011/8/10 11:00
45.6708,63.8445,109.5153,8.393,2011/8/10 19:00
477.4026,278.1834,755.586,10.293,2011/8/10 20:00
632.2287,402.9096,1035.1383,11.393,2011/8/10 21:00
676.2657,483.73665,1160.00235,11.393,2011/8/10 22:00
527.9331,331.48575,859.41885,12.693,2011/8/10 23:00
0,74.09565,74.09565,12.393,2011/8/11 0:00
0,4.9722,4.9722,12.1,2011/8/11 1:00
119.28225,127.1193,246.40155,12.2,2011/8/11 2:00
234.38895,149.8128,384.20175,12.4,2011/8/11 3:00
336.01455,258.25065,594.2652,13.1,2011/8/11 4:00
617.8221,382.6422,1000.4643,14.1,2011/8/11 5:00
192.2799,143.61585,335.89575,13.8,2011/8/11 6:00
188.2143,160.4187,348.633,13.9,2011/8/11 7:00
0.16545,21.33795,21.5034,13.5,2011/8/11 8:00
338.5737,224.0931,562.6668,14.1,2011/8/11 9:00
394.2288,252.9255,647.1543,14.1,2011/8/11 10:00
201.5532,178.02165,379.57485,13.9,2011/8/11 11:00
596.8083,381.73605,978.54435,15.1,2011/8/11 12:00
397.3635,208.48065,605.84415,14.1,2011/8/11 13:00
0,1.97565,1.97565,13.1,2011/8/11 14:00
148.0173,49.6467,197.664,2.179,2011/8/16 16:30
253.3755,219.86805,473.24355,3.579,2011/8/16 17:30
486.6252,268.92825,755.55345,4.82,2011/8/16 18:30
0,3.46425,3.46425,0.555,2011/8/25 15:00
58.5015,11.77065,70.27215,1.555,2011/8/25 16:00
0,1.20285,1.20285,0.487,2011/8/26 12:00
196.8954,102.67185,299.56725,1.487,2011/8/26 13:00
3.4896,0.15,3.6396,1.587,2011/8/26 14:00
13.671,3.6729,17.3439,0.603,2011/8/27 18:45
43.4673,8.4363,51.9036,0.455,2011/9/6 4:15
31.0752,7.677,38.7522,1.019,2011/9/10 4:30
10.0404,0,10.0404,0.819,2011/9/10 5:30
18.83805,5.5002,24.33825,2.403,2011/9/21 12:15
1.38855,0.78075,2.1693,2.303,2011/9/21 13:15
22.1532,5.02215,27.17535,2.403,2011/9/21 14:15
0,1.8444,1.8444,1.011,2011/9/25 20:15
21.8676,3.0546,24.9222,1.911,2011/9/25 21:15
0.18885,7.2285,7.41735,1.506,2011/10/2 6:30
352.40925,243.97725,596.3865,3.606,2011/10/2 7:30
178.1628,59.72325,237.88605,4.206,2011/10/2 8:30
0,0.6936,0.6936,2.397,2011/10/6 7:30
0,0.6051,0.6051,2.397,2011/10/6 8:30
2.58765,9.28485,11.8725,0.517631,2011/10/17 8:45
188.35695,99.7641,288.12105,1.044534,2011/10/17 9:45
0,1.30515,1.30515,2.369659,2011/10/17 10:45
0,3.5409,3.5409,3.732173,2011/10/17 11:45
206.0364,161.24475,367.28115,5.424395,2011/10/17 12:45
643.60335,439.42935,1083.0327,7.213374,2011/10/17 13:45
676.10115,474.59775,1150.6989,8.153622,2011/10/17 14:45
537.2208,340.99785,878.21865,9.253622,2011/10/17 15:45
0,43.4655,43.4655,9.473622,2011/10/17 16:45
0,6.8631,6.8631,9.553622,2011/10/17 17:45
38.49795,11.0013,49.49925,1.254,2011/10/31 20:45
18.32955,0,18.32955,2.254,2011/10/31 21:45
107.4345,52.1514,159.5859,1.802,2011/11/25 9:00
7.9806,0.261,8.2416,2.202,2011/11/25 10:00
0,24.81165,24.81165,0.868106,2011/11/27 0:45
485.8602,266.31045,752.17065,1.341018,2011/11/27 1:45
177.2751,117.8829,295.158,2.597,2011/11/29 11:30
316.5936,160.131,476.7246,3.497,2011/11/29 12:30
1.4916,16.4892,17.9808,3.487,2011/11/29 13:30
12.2067,5.1045,17.3112,3.487,2011/11/29 22:30
0,0.3,0.3,5.797,2011/11/30 17:00
0,0.8841,0.8841,1.878901,2011/12/1 0:00
441.13335,250.11915,691.2525,5.864,2011/12/1 1:00
85.54035,18.62685,104.1672,3.786598,2011/12/1 2:00
6.5433,3.4854,10.0287,4.258,2011/12/3 18:45
0,1.40745,1.40745,0.905,2011/12/6 21:30
26.2623,8.14665,34.40895,1.705,2011/12/6 22:30
155.82075,96.16365,251.9844,2.705,2011/12/8 5:00
154.75095,110.6607,265.41165,3.705,2011/12/8 6:00
1.44,24.0273,25.4673,3.605,2011/12/8 7:00
0,13.23405,13.23405,3.505,2011/12/8 8:00
0,0.6648,0.6648,2.705,2011/12/8 18:00
0.3,2.3097,2.6097,2.705,2011/12/8 19:00
0,0.15,0.15,4.053,2011/12/13 19:00
2.92635,8.6457,11.57205,4.553,2011/12/13 20:00
33.9429,27.57555,61.51845,5.553,2011/12/13 21:00
49.97385,38.41755,88.3914,5.553,2011/12/13 22:00
0,0.6,0.6,5.519,2011/12/14 4:00
124.4352,104.93415,229.36935,5.819,2011/12/14 5:00
65.3709,43.16175,108.53265,5.829,2011/12/14 6:00
0,4.3182,4.3182,4.069,2011/12/28 12:15
22.8885,7.3827,30.2712,4.969,2011/12/28 14:15
0,0.2076,0.2076,1.096,2011/12/30 13:00
296.3535,174.6207,470.9742,3.696,2011/12/30 14:00
19.5942,25.5147,45.1089,2.996,2011/12/30 15:00
0,0.3,0.3,2.068833,2012/1/3 4:15
0,9.4623,9.4623,5.811928,2012/1/4 19:30
0,7.1613,7.1613,6.058963,2012/1/4 20:30
0,0.7053,0.7053,1.109839,2012/1/19 12:45
0,0.4053,0.4053,1.17767,2012/1/19 13:45
142.224,153.8235,296.0475,0.520972,2012/6/9 19:00
383.9328,171.6051,555.5379,1.567,2012/6/9 20:00
46.3695,52.4928,98.8623,1.589,2012/6/9 21:00
216.8463,149.2983,366.1446,2.386,2012/6/9 22:00
0,3.4062,3.4062,2.31,2012/6/9 23:00
0,8.5908,8.5908,2.045,2012/6/16 1:15
302.7993,201.0168,503.8161,7.51,2012/6/16 12:15
332.3511,162.65565,495.00675,10.51,2012/6/16 13:15
64.27065,59.21535,123.486,12.51,2012/6/16 14:15
52.31385,65.1534,117.46725,12.51,2012/6/16 15:15
0,4.0971,4.0971,11.91,2012/6/16 16:15
206.9634,200.27715,407.24055,12.41,2012/6/16 17:15
526.2924,274.83765,801.13005,13.51,2012/6/16 18:15
0,13.7388,13.7388,11.01,2012/6/16 19:15
0,4.2921,4.2921,9.845,2012/6/16 20:15
0,2.0856,2.0856,5.923,2012/6/17 7:15
0,0.15,0.15,5.723,2012/6/17 8:15
0,1.1955,1.1955,5.923,2012/6/17 10:15
464.8497,430.12455,894.97425,5.491617,2012/7/4 15:00
455.25105,328.6992,783.95025,7.295,2012/7/4 16:00
517.66095,344.6838,862.34475,9.295,2012/7/4 17:00
0,12.68745,12.68745,7.295,2012/7/4 18:00
5.4,14.7534,20.1534,7.295,2012/7/4 19:00
0,6.7881,6.7881,2.062241,2012/7/6 7:45
106.8591,20.3496,127.2087,4.062241,2012/7/6 8:45
39.5694,10.9143,50.4837,4.813451,2012/7/6 22:45
341.1579,277.29,618.4479,10.13,2012/7/7 5:45
678.2607,488.91705,1167.17775,12.53,2012/7/7 6:45
614.63205,362.877,977.50905,14.03,2012/7/7 7:45
256.33995,239.3238,495.66375,16.243,2012/7/7 8:45
174.91125,147.7791,322.69035,17.53,2012/7/7 9:45
137.4924,164.2698,301.7622,18.53,2012/7/7 10:45
8.84625,32.03865,40.8849,17.53,2012/7/7 11:45
0,0.1893,0.1893,4.056314,2012/7/9 3:15
85.7607,87.5976,173.3583,5.070728,2012/7/9 4:15
92.6022,46.49445,139.09665,6.663224,2012/7/9 5:15
30.4821,49.60245,80.08455,8.333592,2012/7/9 6:15
0,1.05,1.05,8.233592,2012/7/9 7:15
0,1.5975,1.5975,7.943102,2012/7/9 9:15
1.2327,3.7164,4.9491,5.087295,2012/7/11 7:45
178.7388,148.92375,327.66255,6.491,2012/7/11 8:45
50.3274,30.64575,80.97315,6.991,2012/7/11 9:45
58.8795,56.718,115.5975,5.391,2012/7/18 2:15
81.2514,74.5449,155.7963,5.991,2012/7/18 3:15
0,2.2296,2.2296,6.291,2012/7/18 4:15
385.46055,294.07155,679.5321,7.291,2012/7/18 5:15
661.33185,410.5194,1071.85125,8.491,2012/7/18 6:15
192.825,134.69355,327.51855,8.291,2012/7/18 7:15
0,16.62255,16.62255,8.091,2012/7/18 8:15
329.4291,194.3916,523.8207,9.291,2012/7/18 9:15
0,14.54325,14.54325,8.691,2012/7/18 10:15
48.2955,51.92775,100.22325,9.691,2012/7/18 15:15
221.3916,92.44485,313.83645,9.891,2012/7/18 16:15
48.1092,71.00895,119.11815,10.091,2012/7/18 17:15
12.5523,13.39125,25.94355,9.891,2012/7/18 18:15
114.1452,50.7129,164.8581,4.146,2012/7/23 13:00
0,7.0611,7.0611,4.126,2012/7/23 19:00
18.6675,13.9875,32.655,4.246,2012/7/23 20:00
1.0605,1.0875,2.148,4.246,2012/7/28 13:00
76.6218,46.19655,122.81835,5.246,2012/7/28 16:00
85.047,25.75725,110.80425,5.246,2012/7/28 17:00
0,0.6,0.6,1.328,2012/7/31 21:45
85.8855,33.6252,119.5107,1.764,2012/8/5 9:30
148.0221,93.6009,241.623,2.764,2012/8/5 13:30
163.8459,116.34915,280.19505,2.514,2012/8/6 6:30
216.9648,62.57415,279.53895,3.514,2012/8/6 7:30
0,8.14965,8.14965,3.214,2012/8/6 17:30
559.81935,319.73835,879.5577,4.914,2012/8/6 18:30
211.61355,120.9723,332.58585,4.388821,2012/8/6 19:30
0,4.6515,4.6515,0.637,2012/8/15 18:15
0,0.54825,0.54825,0.622,2012/8/19 15:15
0,3.54825,3.54825,0.652,2012/8/19 16:15
17.1984,5.3478,22.5462,1.024505,2012/8/21 15:15
4.9638,0,4.9638,1.168,2012/8/21 16:15
0,14.9658,14.9658,0.494409,2012/8/29 12:00
325.87515,195.9528,521.82795,1.832518,2012/8/29 13:00
387.66135,170.2485,557.90985,2.462174,2012/8/29 14:00
0,0.5829,0.5829,3.179467,2012/8/29 15:00
68.2893,104.4663,172.7556,3.70075,2012/8/29 16:00
390.0204,183.7866,573.807,4.658147,2012/8/29 17:00
51.71415,64.40385,116.118,0.73598,2012/9/20 16:00
68.6982,106.53495,175.23315,1.43598,2012/9/20 17:00
426.5838,248.22555,674.80935,2.555,2012/9/20 18:00
15.94545,9.59565,25.5411,2.655,2012/9/20 19:00
30.8766,8.9046,39.7812,4.47,2012/9/24 13:15
277.1055,133.9323,411.0378,5.216,2012/9/26 5:15
0,14.9382,14.9382,6.016,2012/9/26 19:15
323.1438,142.9344,466.0782,8.036,2012/9/26 20:15
13.1469,49.3779,62.5248,8.216,2012/10/11 17:30
1.5102,14.4495,15.9597,8.226,2012/10/11 18:30
0,17.931,17.931,8.216,2012/10/11 19:30
63.63945,107.2455,170.88495,8.516,2012/10/11 20:30
3.61695,5.0736,8.69055,8.416,2012/10/11 21:30
0,3.474,3.474,8.216,2012/10/11 22:30
68.3739,77.16255,145.53645,9.016,2012/10/11 23:30
471.4896,277.43775,748.92735,2.169257,2012/10/12 0:30
371.10105,216.7476,587.84865,3.804509,2012/10/12 1:30
12.20985,85.47705,97.6869,4.394914,2012/10/12 2:30
85.4784,124.13985,209.61825,5.072155,2012/10/12 3:30
73.45155,122.9109,196.36245,6.121097,2012/10/12 4:30
104.8479,146.853,251.7009,7.090182,2012/10/12 5:30
603.4104,341.15745,944.56785,8.159064,2012/10/12 6:30
285.04005,152.93505,437.9751,8.170836,2012/10/12 7:30
0,1.39215,1.39215,1.985852,2012/10/16 6:00
76.0473,98.2179,174.2652,2.704063,2012/10/16 7:00
32.8164,80.0022,112.8186,3.555024,2012/10/16 8:00
0,4.26855,4.26855,4.458946,2012/10/16 9:00
33.03525,44.4573,77.49255,5.312416,2012/10/17 10:00
199.2771,144.47595,343.75305,7.730195,2012/10/17 11:00
7.89825,14.33025,22.2285,7.863451,2012/10/17 12:00
15.44325,15.5379,30.98115,7.918351,2012/10/17 16:00
149.85975,119.1384,268.99815,9.137047,2012/10/17 17:00
13.46655,19.9638,33.43035,9.587675,2012/10/17 19:00
137.22645,66.9945,204.22095,10.187223,2012/10/17 20:00
0,9.78345,9.78345,3.564332,2012/10/18 22:00
538.0617,323.9772,862.0389,6.187037,2012/10/18 23:00
0,0.26325,0.26325,6.996472,2012/10/19 0:00
0,0.3,0.3,1.437688,2012/10/31 12:30
72.5562,70.1499,142.7061,1.912347,2012/10/31 13:30
7.6362,12.0516,19.6878,2.069295,2012/10/31 14:30
0,0.3207,0.3207,1.164852,2012/11/14 4:45
0,3.59595,3.59595,1.681468,2012/11/22 9:15
59.72355,18.4398,78.16335,2.154303,2012/11/22 10:15
106.82655,109.26345,216.09,4.168504,2012/11/22 11:15
50.2341,35.7591,85.9932,4.268504,2012/11/22 12:15
0,0.3,0.3,4.258504,2012/11/22 13:15
0,0.65115,0.65115,2.082322,2012/11/23 2:15
16.5795,4.15095,20.73045,2.995841,2012/11/23 3:15
0,0.6732,0.6732,2.755315,2012/11/23 11:15
0,1.0425,1.0425,2.725945,2012/11/25 6:00
57.2121,55.2702,112.4823,0.974957,2012/11/30 21:00
0,0.15,0.15,1.42627,2012/11/30 22:00
0,1.0353,1.0353,1.838787,2012/12/19 22:15
40.2747,43.4598,83.7345,1.803582,2012/12/20 5:15
48.3114,35.1219,83.4333,1.79654,2012/12/20 6:15
0,0.7761,0.7761,1.785083,2012/12/20 14:15
15.4488,49.7544,65.2032,2.062321,2012/12/20 15:15
104.30145,126.7107,231.01215,2.997121,2012/12/20 16:15
147.5256,157.06335,304.58895,3.894309,2012/12/20 17:15
123.0483,123.6339,246.6822,5.001754,2012/12/20 18:15
1.90755,11.71215,13.6197,5.590395,2012/12/20 19:15
61.21995,68.65035,129.8703,6.091703,2012/12/21 3:15
393.63855,206.20785,599.8464,6.389654,2012/12/21 4:15
1.9929,29.1147,31.1076,6.699728,2012/12/21 5:15
0,13.7475,13.7475,6.902119,2012/12/21 6:15
0,1.1868,1.1868,7.003994,2012/12/21 7:15
0,3.5193,3.5193,3.026868,2012/12/22 9:15
1.2141,16.2231,17.4372,3.077932,2012/12/22 10:15
74.19885,104.7543,178.95315,3.21811,2012/12/22 11:15
387.21975,259.6242,646.84395,3.442445,2012/12/22 12:15
540.85965,322.0119,862.87155,3.858478,2012/12/22 13:15
322.17495,185.2983,507.47325,4.201648,2012/12/22 14:15
40.7136,49.51755,90.23115,4.391729,2012/12/22 16:15
206.58795,185.31225,391.9002,4.417448,2012/12/22 17:15
292.88985,192.35715,485.247,4.569399,2012/12/22 18:15
377.7678,267.5565,645.3243,4.768017,2012/12/22 19:15
533.2899,296.27445,829.56435,5.017256,2012/12/22 20:15
5.2248,15.138,20.3628,5.360133,2012/12/22 21:15
132.0525,86.1465,218.199,5.482512,2012/12/23 0:15
52.8786,5.6046,58.4832,5.477685,2012/12/23 1:15
16.22805,10.8372,27.06525,5.105223,2012/12/23 6:15
25.18965,7.1982,32.38785,5.277194,2012/12/23 7:15
52.6083,47.65425,100.26255,5.666143,2012/12/23 8:15
8.2311,11.90055,20.13165,5.991225,2012/12/23 9:15
0,0.7518,0.7518,6.397223,2012/12/23 10:15
0,3.5298,3.5298,6.705342,2012/12/23 11:15
68.0346,44.9466,112.9812,3.118859,2012/12/24 15:45
46.9638,41.92275,88.88655,3.289437,2012/12/24 16:45
0.5256,6.55485,7.08045,3.361322,2012/12/24 17:45
46.0713,71.1861,117.2574,1.499507,2012/12/26 18:00
474.45375,270.74085,745.1946,1.8086,2012/12/26 19:00
528.45315,324.321,852.77415,2.418927,2012/12/26 20:00
650.93055,439.69485,1090.6254,3.307768,2012/12/26 21:00
650.83275,417.2049,1068.03765,4.674023,2012/12/26 22:00
628.2708,410.5245,1038.7953,6.059802,2012/12/26 23:00
617.50995,379.9203,997.43025,7.337828,2012/12/27 0:00
325.1052,232.2102,557.3154,8.583293,2012/12/27 1:00
123.77055,166.4859,290.25645,9.575227,2012/12/27 2:00
0,34.9962,34.9962,10.436062,2012/12/27 3:00
61.5363,58.023,119.5593,11.680499,2012/12/27 6:00
0,4.2705,4.2705,11.650569,2012/12/27 8:00
72.9588,48.7299,121.6887,5.980247,2012/12/28 4:15
90.9834,84.9585,175.9419,5.972978,2012/12/28 5:15
19.24155,7.83195,27.0735,3.505286,2012/12/30 14:15
11.98935,0.23145,12.2208,3.487467,2012/12/30 15:15
